Seat Occupy,9,1.49026256E12,1.49983881E12
Seat Occupy,5,1.49026256E12,1.49984248E12
Seat Occupy,7,1.49026256E12,1.49984405E12
Light,2,1.49026256E12,1.49983933E12
Light,1,1.49026256E12,1.49984589E12
Light,3,1.49026256E12,1.49984589E12
Projector,0,1.49026256E12,1.54097641E12
Brightness,1,1.49983855E12,1.54097641E12
Seat Occupy,6,1.49983855E12,1.4998392E12
Sound,21,1.49983855E12,1.54097641E12
Sound,32,1.49983855E12,1.49984353E12
Seat Occupy,2,1.49983868E12,1.49983894E12
Seat Occupy,1,1.49983868E12,1.49983999E12
Seat Occupy,8,1.49983868E12,1.49984051E12
Seat Occupy,0,1.49983881E12,1.49983933E12
Presentation,0,1.49983894E12,1.49983907E12
Seat Occupy,10,1.49983894E12,1.4998392E12
Seat Occupy,2,1.49983894E12,1.49983933E12
Sound,12,1.49983894E12,1.54097641E12
Seat Occupy,3,1.49983907E12,1.49984038E12
Seat Occupy,10,1.4998392E12,1.49983959E12
Seat Occupy,6,1.4998392E12,1.49983973E12
Seat Occupy,4,1.4998392E12,1.49984195E12
Presentation,0,1.49983933E12,1.49983986E12
Seat Occupy,2,1.49983933E12,1.49983959E12
Seat Occupy,9,1.49983933E12,1.49984575E12
Seat Occupy,10,1.49983959E12,1.49983999E12
Seat Occupy,2,1.49983959E12,1.49984051E12
Seat Occupy,6,1.49983973E12,1.4998413E12
Seat Occupy,10,1.49984012E12,1.49984064E12
Seat Occupy,1,1.49984012E12,1.49984575E12
Presentation,0,1.49984025E12,1.49984064E12
Seat Occupy,3,1.49984038E12,1.49984077E12
Seat Occupy,2,1.49984051E12,1.49984077E12
Presentation,0,1.49984064E12,1.49984077E12
Seat Occupy,10,1.49984064E12,1.49984117E12
Seat Occupy,2,1.49984077E12,1.49984117E12
Seat Occupy,3,1.49984077E12,1.49984117E12
Presentation,0,1.49984091E12,1.49984104E12
Seat Occupy,3,1.49984117E12,1.49984143E12
Seat Occupy,10,1.49984117E12,1.49984143E12
Presentation,0,1.4998413E12,1.49984195E12
Seat Occupy,3,1.49984143E12,1.49984169E12
Seat Occupy,6,1.49984143E12,1.49984182E12
Seat Occupy,10,1.49984143E12,1.49984222E12
Seat Occupy,2,1.49984156E12,1.49984182E12
Seat Occupy,8,1.49984169E12,1.49984195E12
Seat Occupy,3,1.49984169E12,1.49984195E12
Seat Occupy,6,1.49984182E12,1.49984248E12
Seat Occupy,4,1.49984195E12,1.499843E12
Seat Occupy,2,1.49984208E12,1.49984274E12
Seat Occupy,10,1.49984222E12,1.49984274E12
Seat Occupy,3,1.49984222E12,1.49984379E12
Seat Occupy,6,1.49984274E12,1.499843E12
Seat Occupy,10,1.49984274E12,1.4998434E12
Seat Occupy,2,1.499843E12,1.4998434E12
Seat Occupy,6,1.499843E12,1.49984431E12
Seat Occupy,4,1.499843E12,1.49984575E12
Presentation,0,1.49984313E12,1.49984353E12
Seat Occupy,10,1.4998434E12,1.49984431E12
Seat Occupy,2,1.4998434E12,1.49984471E12
Sound,32,1.49984353E12,1.54097641E12
Presentation,0,1.49984366E12,1.54097641E12
Seat Occupy,3,1.49984392E12,1.49984497E12
Seat Occupy,11,1.49984431E12,1.49984575E12
Seat Occupy,6,1.49984444E12,1.4998451E12
Seat Occupy,8,1.49984444E12,1.49984549E12
Seat Occupy,5,1.49984444E12,1.54097641E12
Seat Occupy,2,1.49984484E12,1.49984523E12
Seat Occupy,6,1.4998451E12,1.49984536E12
Seat Occupy,6,1.49984536E12,1.49984575E12
Seat Occupy,3,1.49984549E12,1.49984575E12
Seat Occupy,2,1.49984549E12,1.49984575E12
Seat Occupy,6,1.49984575E12,1.54097641E12
Seat Occupy,8,1.49984575E12,1.54097641E12
Seat Occupy,9,1.49984575E12,1.54097641E12
Light,2,1.49984589E12,1.54097641E12
